id_jugador,nombre,anio,camiseta,posicion,jugo,jugo_titular,capitan,no_jugo,goles,prom_goles,tarjeta_amarilla,tarjeta_roja,pg,pe,pp,pos_final
6772,Constant Djakpa,2014,18,Defensor,1,0,0,2,0,0.0,0,0,1,0,0,21
6637,Constant Huysmans,1954,4,Mediocampista,2,2,0,0,0,0.0,0,0,0,1,1,12
1888,Constantin Galca,1994,18,Mediocampista,2,0,0,3,0,0.0,0,0,2,0,0,6
1888,Constantin Galca,1998,5,Mediocampista,4,4,0,0,0,0.0,0,0,2,1,1,11
1946,Constantin Stanciu,1930,-,Delantero,1,1,0,1,1,1.0,0,0,1,0,0,8
4054,Corentin Tolisso,2018,12,Mediocampista,5,2,0,2,0,0.0,1,0,5,0,0,1
6692,Corneel Seys,1938,-,Defensor,1,1,0,0,0,0.0,0,0,0,0,1,13
1876,Cornel Dinu,1970,5,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,10
1920,Corneliu Papura,1994,19,Defensor,2,0,0,3,0,0.0,0,0,2,0,0,6
1937,Corneliu Robe,1930,-,Mediocampista,1,1,0,1,0,0.0,0,0,0,0,1,8
606,Cornell Glen,2006,13,Delantero,3,1,0,0,0,0.0,0,0,0,1,2,27
6642,Costant Joacim,1934,-,Defensor,1,1,0,0,0,0.0,0,0,0,0,1,15
6007,Costantino Urbieta Sosa,1934,-,Mediocampista,1,1,0,0,0,0.0,0,0,0,0,1,9
3214,Costinha,2006,6,Mediocampista,5,4,0,2,0,0.0,2,1,3,0,2,4
1762,Coutinho,1962,9,Delantero,0,0,0,6,0,0.0,0,0,0,0,0,1
2298,Craig Burley,1998,8,Mediocampista,3,3,0,0,1,0.33,0,1,0,1,2,27
7312,Craig Goodwin,2022,23,Delantero,4,3,0,0,1,0.25,0,0,2,0,2,11
2362,Craig Levein,1990,15,Defensor,1,1,0,2,0,0.0,0,0,1,0,0,18
7346,Craig Moore,2006,3,Defensor,4,4,0,0,1,0.25,1,0,1,1,2,16
7346,Craig Moore,2010,3,Defensor,2,2,0,1,0,0.0,2,0,0,1,1,21
7745,Crescencio Gutierrez,1958,10,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,16
1586,Cris,2006,15,Defensor,0,0,0,5,0,0.0,0,0,0,0,0,5
4903,Crisanto Bosch,1934,-,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,5
5162,Cristian Ansaldi,2018,4,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,16
13,Cristian Benitez,2006,23,Delantero,1,0,0,3,0,0.0,0,0,0,0,1,12
646,Cristian Castaneda,1998,2,Defensor,1,0,0,3,0,0.0,0,0,0,1,0,16
1999,Cristian Gamboa,2014,16,Defensor,5,5,0,0,0,0.0,0,0,2,3,0,8
1999,Cristian Gamboa,2018,16,Defensor,3,3,0,0,0,0.0,1,0,0,1,2,29
7738,Cristian Gonzalez,2002,18,Delantero,3,1,0,0,0,0.0,1,0,1,1,1,18
5697,Cristian Mora,2006,12,Arquero,4,4,0,0,0,0.0,1,0,2,0,2,12
5354,Cristian Pavón,2018,22,Mediocampista,4,1,0,0,0,0.0,0,0,1,1,2,16
4411,Cristian Riveros,2006,16,Mediocampista,2,2,0,1,0,0.0,0,0,0,0,2,18
4411,Cristian Riveros,2010,16,Mediocampista,5,5,0,0,1,0.2,1,0,1,3,1,8
5978,Cristian Rodríguez,2014,7,Mediocampista,4,4,0,0,0,0.0,0,0,2,0,2,12
5978,Cristian Rodríguez,2018,7,Mediocampista,5,1,0,0,0,0.0,1,0,4,0,1,5
2875,Cristian Roldan,2022,17,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,14
7850,Cristian Romero,2022,13,Defensor,7,6,0,0,0,0.0,2,0,4,2,1,1
5792,Cristian Zaccardo,2006,2,Defensor,3,2,0,4,0,0.0,0,0,2,1,0,1
2733,Cristian Zapata,2014,2,Defensor,4,4,0,1,0,0.0,0,0,3,0,1,5
2733,Cristian Zapata,2018,2,Defensor,1,0,0,3,0,0.0,0,0,0,1,0,9
5620,Cristiano Doni,2002,11,Mediocampista,2,2,0,2,0,0.0,0,0,1,0,1,15
3307,Cristiano Ronaldo,2006,17,Delantero,6,6,0,1,1,0.17,1,0,3,1,2,4
3307,Cristiano Ronaldo,2010,7,Delantero,4,4,4,0,1,0.25,1,0,1,2,1,11
3307,Cristiano Ronaldo,2014,7,Delantero,3,3,3,0,1,0.33,0,0,1,1,1,18
3307,Cristiano Ronaldo,2018,7,Delantero,4,4,4,0,4,1.0,2,0,1,2,1,13
3307,Cristiano Ronaldo,2022,7,Delantero,5,3,3,0,1,0.2,0,0,3,0,2,8
5795,Cristiano Zanetti,2002,6,Mediocampista,3,3,0,1,0,0.0,1,0,0,1,2,15
7810,Cristobal Ortega,1978,10,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,16
7810,Cristobal Ortega,1986,21,Mediocampista,0,0,0,5,0,0.0,0,0,0,0,0,6
774,Cristopher Toselli,2014,12,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
7698,Cruz,1966,14,Defensor,0,0,0,6,0,0.0,0,0,0,0,0,3
7660,Cuauhtemoc Blanco,1998,11,Delantero,4,4,0,0,1,0.25,2,0,1,2,1,13
